uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,3.70075004470127,5706,
,4.35606883909634,5706,
,3.15526336994867,5706,
,3.79578174750699,5706,
,3.90004883313868,5707,
,2.48127403995189,5707,
,2.875499586289,5707,
,3.80178858539493,5707,
,5.5108149747753,5707,
,3.58066626414178,5707,
,3.5630578693517,5707,
,2.73096327597525,5707,
,2.16498891168695,5707,
,4.31491314417881,5707,
,2.01989339994079,5708,
,5.8720486555565,5708,
,4.13502669476628,5708,
,2.4513201902295,5708,
,3.80263883293397,5708,
,2.52290398166903,5708,
,2.86651970878531,5708,
,3.164640678338,5708,
,5.65948527886307,5708,
,5.47117016917901,5708,
,2.84439432213763,5709,
,4.09282457338807,5709,
,2.29124674010653,5709,
,2.66874676542224,5709,
,3.84570568645389,5709,
,2.55659682687598,5709,
,3.10983078068311,5709,
,2.76282367853898,5709,
,3.62089082301703,5709,
,3.69293202319369,5709,
,2.28925761555006,5710,
,4.06810241009347,5710,
,5.16443627301854,5710,
,3.18485016276847,5710,
,4.79347617210664,5710,
,4.48448967925855,5710,
,3.50871958404026,5710,
,3.79599091036362,5710,
,3.12635807588059,5710,
,4.68944873023697,5710,
,4.35955067004125,5711,
,2.85050848320527,5711,
,2.05882331729398,5711,
,4.71467442709614,5711,
,3.17971853108044,5711,
,4.5307380358712,5711,
,3.86676884719243,5711,
,3.56181215306785,5711,
,3.90936250739082,5711,
,4.08868779986023,5711,
,3.04056793807612,5712,
,3.85962876464717,5712,
,1.47394094120857,5712,
,4.24148591726768,5712,
,3.03340905762421,5712,
,5.26867755771006,5712,
,2.86740162178847,5712,
,4.76988492285422,5712,
,3.75462470966509,5712,
,1.75609367973207,5712,
,4.94702557878647,5713,
,2.74654704751201,5713,
,3.59880164296488,5713,
,3.23882476260948,5713,
,1.50905489669802,5713,
,3.04471609132399,5713,
,3.09275947998292,5713,
,4.85274883318634,5713,
,5.08687673980693,5713,
,2.99387802724124,5713,
,4.40620958569724,5714,
,5.02427549626169,5714,
,3.39990323155893,5714,
,1.36901095804028,5714,
,3.98417249345978,5714,
,2.98983866524366,5714,
,3.69657154159361,5714,
,2.73433789031635,5714,
,4.42283266934767,5714,
,4.76680132269347,5714,
,4.0943833127341,5715,
,2.99814287395587,5715,
,3.47345863158307,5715,
,1.42299412909994,5715,
,2.52050615455652,5715,
,5.06559166096056,5715,
,3.91968801006708,5715,
,3.88186881589479,5715,
,4.05746389475195,5715,
,4.10000904838702,5715,
,3.53358751870592,5716,
,3.61637882858506,5716,
,3.58204422417717,5716,
,2.85635499548645,5716,
,1.70150202336146,5716,
,2.85203304468905,5716,
,3.76319857110859,5716,
,3.2526293931583,5716,
,4.62915996768716,5716,
,4.01003436812328,5716,
,2.98652222231835,5717,
,3.75408844745681,5717,
,3.59515120354731,5717,
,3.47223078527563,5717,
,2.01972729939564,5717,
,2.95106017402518,5717,
,5.1675855035892,5717,
,1.46171915382277,5717,
,3.04242308143877,5717,
,3.39667623161673,5717,
,4.75609375342109,5718,
,2.7114328498857,5718,
,4.66984696870858,5718,
,3.09042060213785,5718,
,2.53371962158515,5718,
,2.83146909116822,5718,
,2.28380024248691,5718,
,2.44226903994679,5718,
,3.77158212698175,5718,
,2.53596210781663,5718,
,4.87719586620583,5719,
,4.13928097936473,5719,
,4.50006505535463,5719,
,4.33006372671278,5719,
,4.6274416131469,5719,
,2.71113039255886,5719,
,1.39018482350011,5719,
,3.11018992447116,5719,
,3.71928154732038,5719,
,4.02055974772439,5719,
,3.04639256688686,5720,
,5.71306935255097,5720,
,1.94568425866795,5720,
,3.89220709617213,5720,
,3.82863407250576,5720,
,2.23810418618426,5720,
,2.93929575009143,5720,
,2.24457848620426,5720,
,5.34814921597813,5720,
,2.81047678650628,5720,
,3.21522588176145,5721,
,3.99715509561983,5721,
,4.34027626663301,5721,
,2.8801131390593,5721,
,3.49334210202166,5721,
,2.10257304772943,5721,
,1.52618095012127,5721,
,3.4328060350667,5721,
,1.69254142687715,5721,
,3.85444580152956,5721,
,4.22593618665432,5722,
,3.63904872614057,5722,
,3.36241836975191,5722,
,3.69935073906397,5722,
,4.58713818047061,5722,
,4.60041422774966,5722,
,3.81727018899892,5722,
,2.83813806909778,5722,
,2.71965577366051,5722,
,3.50807202823102,5722,
,2.36608986142354,5723,
,3.61809593903466,5723,
,2.52434809656719,5723,
,2.50254192042305,5723,
,2.83456500321043,5723,
,2.23498816752728,5723,
,1.94792034408849,5723,
,3.2452216594343,5723,
,2.58847794612896,5723,
,3.88974376288196,5723,
,1.90650456002104,5724,
,5.01256087727852,5724,
,2.10354160957324,5724,
,4.12225796127695,5724,
,4.13836829238684,5724,
,2.87044984575295,5724,
,3.73505050868432,5724,
,3.27919773714754,5724,
,3.67623715390955,5724,
,2.28026462419406,5724,
,3.10995500177851,5725,
,2.78729470373402,5725,
,1.4602217188237,5725,
,1.98764891985139,5725,
,3.32375527440496,5725,
,2.72242594529988,5725,
,3.59269525494996,5725,
,2.71233188379524,5725,
,3.73345969035846,5725,
,3.37966153887248,5725,
,3.25444449272548,5726,
,3.48123822966908,5726,
,2.8588525488187,5726,
,3.36455717152027,5726,
,5.63459668604292,5726,
,4.90334456004603,5726,
,2.46748070960454,5726,
,1.57656641282858,5726,
,3.20059591835952,5726,
,4.75517937837135,5726,
,1.76712539167873,5727,
,4.23352482089591,5727,
,4.02240772492377,5727,
,3.28173197065428,5727,
,2.04780678018096,5727,
,2.90775940462657,5727,
,3.50472535315061,5727,
,2.80720316387835,5727,
,4.33035193905607,5727,
,3.91327942946368,5727,
,1.76666873930702,5728,
,3.21306217947108,5728,
,2.56516807049475,5728,
,1.82838602860297,5728,
,2.20132177732177,5728,
,4.22494497309847,5728,
,3.51004938774554,5728,
,4.05727891365121,5728,
,4.94997144527647,5728,
,3.56745499646991,5728,
,3.46389175910076,5729,
,3.85920773332701,5729,
,4.48488015763692,5729,
,1.9004342469945,5729,
,3.79535672665282,5729,
,3.68349466732152,5729,
,4.7765388644,5729,
,2.5331912652642,5729,
,4.41449365806439,5729,
,3.32988498610283,5729,
,4.74764271949875,5730,
,3.86925674659221,5730,
,5.19617071370581,5730,
,1.78187589472291,5730,
,3.47093522199764,5730,
,4.03641811130032,5730,
,2.31278834193406,5730,
,4.90893603066624,5730,
,3.723114116325,5730,
,1.8872002678494,5730,
,4.48191293957214,5731,
,2.63084766396681,5731,
,4.72157572553158,5731,
,3.08180422397463,5731,
,3.42887613127937,5731,
,3.79857487459421,5731,
,5.6000275417667,5731,
,3.96537982518465,5731,
,2.63016921558037,5731,
,4.5932630165484,5731,
,4.55022445067349,5732,
,4.2728341984025,5732,
,4.7488470748994,5732,
,3.27705010077687,5732,
,2.60107349562162,5732,
,1.70935906900878,5732,
,2.09964111013025,5732,
,3.37323827306222,5732,
,3.9565778387399,5732,
,4.52696724098828,5732,
,3.11984905336633,5733,
,4.65182195275579,5733,
,3.23563995664348,5733,
,3.47151332456718,5733,
,2.41840412125588,5733,
,3.19903621333514,5733,
,2.45525607658301,5733,
,5.17628368887611,5733,
,4.19032551063484,5733,
,4.55209822997358,5733,
,2.16112595635665,5734,
,3.43872333771201,5734,
,3.9199089964855,5734,
,3.85184873868047,5734,
,2.68926979969706,5734,
,3.73049813219264,5734,
,3.69174092154536,5734,
,4.35206608186818,5734,
,5.10376236890489,5734,
,4.20851917864419,5734,
,3.48788253972507,5735,
,3.10793439758287,5735,
,4.32725823111682,5735,
,6.66713058385885,5735,
,3.98974223950804,5735,
,2.94620304346938,5735,
,2.26726956849962,5735,
,3.62624641279834,5735,
,3.21923999615477,5735,
,3.79977614614649,5735,
,2.2907491360973,5736,
,3.00803222838199,5736,
,4.92066832981698,5736,
,3.77225921182045,5736,
,4.04380713241247,5736,
,2.12735988557159,5736,
,4.17666993620742,5736,
,4.28567925929211,5736,
,3.17247734307567,5736,
,3.6991748455401,5736,
,3.63949959928757,5737,
,4.54594725011311,5737,
,5.27910948861816,5737,
,3.19791119011999,5737,
,3.03949901323346,5737,
,2.03116703449875,5737,
,4.09221490909547,5737,
,3.10744726213474,5737,
,2.02690824505115,5737,
,3.10202062606435,5737,
,2.18771115234155,5738,
,5.21429426322823,5738,
,4.00913937338013,5738,
,5.70774508940261,5738,
,3.34843129546718,5738,
,3.19230306381545,5738,
,2.45594882883097,5738,
,3.22234968629709,5738,
,3.33356674884993,5738,
,3.22387484517849,5738,
,3.78984584935386,5739,
,2.96595305332652,5739,
,6.49183125598358,5739,
,3.21786878238716,5739,
,4.33331068973804,5739,
,4.15428888667804,5739,
,5.10888356271175,5739,
,3.32641285909635,5739,
,4.62682496202671,5739,
,2.91597277316946,5739,
,3.82033009025699,5740,
,3.85888895828622,5740,
,3.07275829953708,5740,
,4.50518378894697,5740,
,2.85674711572692,5740,
,2.80085775406881,5740,
,4.29762943065507,5740,
,3.55171538994862,5740,
,5.21598833410538,5740,
,3.80772909783294,5740,
,4.83774606623841,5741,
,4.90772395855585,5741,
,2.87677051359404,5741,
,3.50290041281269,5741,
,4.82490861209832,5741,
,4.17449658590594,5741,
,4.35701802260717,5741,
,4.53629856856297,5741,
,2.90269036840547,5741,
,3.5382238471005,5741,
,4.71080417351887,5742,
,4.27829804768208,5742,
,3.13859987975942,5742,
,3.20822537298041,5742,
,2.1253195361732,5742,
,3.47210874206678,5742,
,3.92577369798166,5742,
,4.27738748560318,5742,
,4.43234574236513,5742,
,2.2934220843694,5742,
,5.48695600798594,5743,
,3.3293469062353,5743,
,4.66229206723241,5743,
,5.34275310103592,5743,
,3.09272150156674,5743,
,2.80481469653587,5743,
,3.56606060724082,5743,
,2.56241263413003,5743,
,3.24595956301487,5743,
,4.80451890128241,5743,
,2.40240476222238,5744,
,3.01738089664924,5744,
,2.92580552319143,5744,
,3.81774419317696,5744,
,3.82244976808848,5744,
,3.33856946250728,5744,
,2.13630347453334,5744,
,2.00669836524694,5744,
,2.18738746030028,5744,
,2.54558833511331,5744,
,2.91595135725291,5745,
,3.24543331950233,5745,
,2.95289613249549,5745,
,3.02899203837995,5745,
,3.04268641309413,5745,
,3.28469009925042,5745,
,2.11248286063533,5745,
,3.6066401249821,5745,
,1.83649958537392,5745,
,2.94112956167812,5745,
,3.79148856440972,5746,
,3.76466172592335,5746,
,3.02188964580078,5746,
,4.52972461843832,5746,
,1.8133554685695,5746,
,3.39532281216919,5746,
,2.83704600555618,5746,
,2.62668478160325,5746,
,4.08624842924504,5746,
,4.68757355386174,5746,
,3.34343464971912,5747,
,3.68930345773143,5747,
,4.03331847177929,5747,
,4.47590817194513,5747,
,5.32179690873368,5747,
,2.60064943439742,5747,
,5.03965340956939,5747,
,3.43251959556055,5747,
,5.13278778250798,5747,
,3.99942509913159,5747,
,5.05977021901336,5748,
,4.46101011342362,5748,
,3.18104247745827,5748,
,4.03876018895568,5748,
,3.0976249006513,5748,
,1.83538504894515,5748,
,2.16610651575958,5748,
,1.35161541678552,5748,
,4.87831131108556,5748,
,4.1992381875663,5748,
,1.70756014818663,5749,
,2.6742526471915,5749,
,3.88601885331379,5749,
,4.57995921754152,5749,
,2.49389007817194,5749,
,3.07347570162473,5749,
,3.42833606565729,5749,
,2.53698785702714,5749,
,3.41615895775279,5749,
,4.07322826207226,5749,
,1.40325389958081,5750,
,5.26117557464984,5750,
,3.96344329341957,5750,
,2.24160664348051,5750,
,3.33605491102017,5750,
,3.41037146690562,5750,
,4.85402118221217,5750,
,1.99858620889897,5750,
,2.41766226808445,5750,
,1.73581631923394,5750,
,4.20644665883459,5751,
,1.82231138863623,5751,
,3.69180223910374,5751,
,2.47821430004568,5751,
,5.68791071435264,5751,
,3.49588211428756,5751,
,4.11318119938451,5751,
,4.03258939081805,5751,
,3.22700655453639,5751,
,3.58592377069556,5751,
,5.40528239403806,5752,
,4.0175887544338,5752,
,3.29796204852818,5752,
,2.18807972865047,5752,
,3.38355540035809,5752,
,3.93348325007482,5752,
,4.19942743599129,5752,
,4.75253965359145,5752,
,4.24223715872248,5752,
,3.49260816834169,5752,
,4.32637404971311,5753,
,2.67366377042171,5753,
,4.62573274749206,5753,
,3.83853246852143,5753,
,4.34820932414303,5753,
,2.8873478812366,5753,
,3.69280845909368,5753,
,2.81927834984128,5753,
,4.89411618072153,5753,
,3.43463537394831,5753,
,2.98607856328676,5754,
,2.66697073802666,5754,
,3.40383651543046,5754,
,3.99910173741806,5754,
,1.51451759480599,5754,
,2.87437909056348,5754,
,3.9500200561907,5754,
,5.14685468117196,5754,
,2.54421834140886,5754,
,3.47513436111156,5754,
,3.64888709238897,5755,
,3.36510632512047,5755,
,1.98031625775204,5755,
,2.83564000895843,5755,
,2.86697405387555,5755,
,4.71307960944446,5755,
,2.69464608943679,5755,
,2.36947436278037,5755,
,2.76341566928669,5755,
,3.59409289522776,5755,
,3.5229550235303,5756,
,2.21681207061463,5756,
,4.10787552405976,5756,
,3.57333295796487,5756,
,4.50653200749216,5756,
,5.5213585437904,5756,
,4.66245399972245,5756,
,4.19467957780803,5756,
,4.40441944199692,5756,
,3.49895130341343,5756,
,6.04534201407256,5757,
,4.42240326454726,5757,
,4.05517855874947,5757,
,4.15122473987576,5757,
,3.54240660261597,5757,
,3.39170268713575,5757,
,3.88226799739312,5757,
,5.15648838149118,5757,
,4.2639853545518,5757,
,3.31782503634949,5757,
,1.61552363336803,5758,
,4.34961963049307,5758,
,1.75500724462476,5758,
,4.71466697239483,5758,
,2.52687217831587,5758,
,4.76980405440549,5758,
,4.77552799191581,5758,
,4.61202016464228,5758,
,2.87206628562513,5758,
,2.76030208280546,5758,
,2.33866301703658,5759,
,2.47078905381572,5759,
,2.9703008364873,5759,
,5.29172289086884,5759,
,2.10592052569143,5759,
,3.91085426129735,5759,
,4.54119894279939,5759,
,4.25220395468946,5759,
,3.97835247719427,5759,
,2.79423059946227,5759,
,2.63283220303613,5760,
,4.27805033398467,5760,
,2.0630256500351,5760,
,5.35693029502336,5760,
,1.20547940532619,5760,
,2.14349426688349,5760,
,5.43616868491223,5760,
,3.37883082895296,5760,
,2.50185522795872,5760,
,3.48442207863168,5760,
,2.80244817127908,5761,
,2.34689249659855,5761,
,2.78508039524426,5761,
,3.83248999672492,5761,
,2.38535669765766,5761,
,5.49117401792678,5761,
,3.11220542743375,5761,
,3.36007338963335,5761,
,3.02856716898439,5761,
,4.16055926631659,5761,
,5.31637407318545,5762,
,2.87714068422992,5762,
,5.12185900490683,5762,
,2.3982792823761,5762,
,4.6320975478968,5762,
,3.15663295045399,5762,
,2.26626947357822,5762,
,2.45325881405947,5762,
,2.60327722742208,5762,
,2.21177326112129,5762,
,3.51339321097792,5763,
,1.88318499261295,5763,
,4.14611005693982,5763,
,4.66303183965577,5763,
,3.66064792956235,5763,
,3.95021351829904,5763,
,2.62747033495067,5763,
,4.64233142170284,5763,
,3.5105637276001,5763,
,3.41254739811533,5763,
,1.65758236303678,5764,
,2.86026238848854,5764,
,3.02896035918893,5764,
,3.68745535309969,5764,
,3.80633011169986,5764,
,1.64685958862599,5764,
,4.17976966843469,5764,
,3.61074822470912,5764,
,3.47955239385842,5764,
,5.4572429020303,5764,
,4.09070556125444,5765,
,2.66042568972741,5765,
,2.57354590567596,5765,
,3.72708196480109,5765,
,2.92214609221617,5765,
,3.71696825219021,5765,
,3.4104627686235,5765,
,2.53684445783787,5765,
,2.67516303025465,5765,
,5.07845424701765,5765,
,3.20928711824613,5766,
,4.91886144873476,5766,
,4.40795338156666,5766,
,4.22395728812986,5766,
,3.97640185889574,5766,
,4.19760892802205,5766,
,2.60154895157818,5766,
,2.19815524304716,5766,
,1.58026437647487,5766,
,3.3526643853177,5766,
,5.15686056867875,5767,
,1.60335607685817,5767,
,1.34429606511788,5767,
,2.20347481332949,5767,
,3.06216270270141,5767,
,2.30400759626999,5767,
,3.14242077295484,5767,
,3.55870335841638,5767,
,2.45671934236281,5767,
,4.41859175059818,5767,
,3.72859246793119,5768,
,3.72886265738311,5768,
,1.91893189396924,5768,
,4.04545631356642,5768,
,3.1148250619555,5768,
,2.34358503231551,5768,
,3.33913040323611,5768,
,3.26901282705754,5768,
,4.39204759544126,5768,
,4.04186372368129,5768,
,3.08290125225078,5769,
,3.93768850662228,5769,
,3.27818844310063,5769,
,1.78640748692047,5769,
,5.00932360619963,5769,
,3.38764492918059,5769,
,6.11565272007752,5769,
,3.50497090585966,5769,
,2.66527906856919,5769,
,4.28146248194077,5769,
,3.00862251452052,5770,
,4.63290240572846,5770,
,2.55561509460399,5770,
,2.64004830088855,5770,
,4.91550674650034,5770,
,3.0341048459979,5770,
,1.57766442004695,5770,
,2.98971121778027,5770,
,3.29541435964104,5770,
,3.56555835751596,5770,
,2.18773427081262,5771,
,3.05802538179786,5771,
,2.32511199085606,5771,
,4.90146843225688,5771,
,3.70313237169661,5771,
,2.7569826082259,5771,
,3.42256841682955,5771,
,2.93712486838231,5771,
,1.93300465656656,5771,
,3.82108900529246,5771,
,1.57389782742124,5772,
,2.85509033968553,5772,
,2.52149313909448,5772,
,4.46228983129484,5772,
,5.04435530553795,5772,
,2.42540609824515,5772,
,2.95209400716455,5772,
,3.44143568441118,5772,
,4.23763015945924,5772,
,2.33759376988811,5772,
,2.80186301561961,5773,
,2.13105506752371,5773,
,3.64422307235756,5773,
,2.78269194586807,5773,
,2.61756043921671,5773,
,3.78514444211495,5773,
,2.08240223640286,5773,
,4.40120640922228,5773,
,5.42242575357591,5773,
,3.43119508531264,5773,
,1.35512420071869,5774,
,2.46464096001246,5774,
,1.93336242768353,5774,
,2.51291252327995,5774,
,4.4668099705257,5774,
,5.456129637899,5774,
,4.31949103338409,5774,
,3.05964166068185,5774,
,2.52291511202143,5774,
,1.22408215860596,5774,
,2.07998934900062,5775,
,5.21993008524182,5775,
,2.78805315964502,5775,
,3.2939967154332,5775,
,2.73190140587523,5775,
,3.60964174193296,5775,
,2.24196642766815,5775,
,2.36563623405302,5775,
,3.04354913275643,5775,
,3.37196147774231,5775,
,3.73337872854779,5776,
,2.33614515237918,5776,
,2.34670953433538,5776,
,3.66391736542471,5776,
,4.91271508920528,5776,
,4.29800660855369,5776,
,2.16014759610067,5776,
,3.17372760293717,5776,
,3.29886725671574,5776,
,3.94993143840403,5776,
,4.40180372026486,5777,
,3.86140187368399,5777,
,2.94657972485337,5777,
,2.82904437396633,5777,
,3.301594129604,5777,
,3.03418951915921,5777,
,4.24587763627835,5777,
,3.05310787921204,5777,
,2.71297603645816,5777,
,4.3315595359885,5777,
,3.58168538851387,5778,
,4.18025762429353,5778,
,4.05452573930693,5778,
,4.7743003718248,5778,
,3.08537055013335,5778,
,3.35862535361216,5778,
,3.93247079334471,5778,
,5.53400573894891,5778,
,3.31179219676308,5778,
,4.46783494055409,5778,
,2.96812707252406,5779,
,3.18402146954313,5779,
,4.7755793613922,5779,
,1.36130500241247,5779,
,4.91071323744026,5779,
,2.0982474948714,5779,
,2.56066766047116,5779,
,4.90360650759286,5779,
,4.10656605332191,5779,
,2.79554274537028,5779,
,3.59921235402819,5780,
,3.43866904926542,5780,
,2.84760806411225,5780,
,3.90504910754288,5780,
,2.07670177419926,5780,
,3.03467185138039,5780,
,3.22822692654977,5780,
,1.6183690390973,5780,
,3.95907526492232,5780,
,2.26432411594493,5780,
,3.23312502734523,5781,
,4.12185129040124,5781,
,3.91779639021771,5781,
,2.88935635925288,5781,
,3.66768966495013,5781,
,4.28462140185636,5781,
,3.84895153830942,5781,
,2.91463593979364,5781,
,3.76836167099268,5781,
,4.08396927623635,5781,
,4.44973340502877,5782,
,4.29283590748591,5782,
,5.28710636206207,5782,
,4.44309486578456,5782,
,4.66692328869474,5782,
,4.69944046558347,5782,
,3.17258996700887,5782,
,3.19133377907807,5782,
,3.96403468102751,5782,
,3.75855009425973,5782,
,3.27269400725008,5783,
,5.55822603015019,5783,
,3.97941471328488,5783,
,4.00560260776919,5783,
,4.31981280507524,5783,
,3.19678758579209,5783,
,2.99539961437946,5783,
,3.21684328649056,5783,
,4.40702044631958,5783,
,3.36157121377271,5783,
,4.15382148528502,5784,
,5.12826916665086,5784,
,3.70193394506774,5784,
,3.97731152188506,5784,
,2.28797399537369,5784,
,3.15180236073291,5784,
,2.53524722668486,5784,
,2.10652553016236,5784,
,2.06160327243839,5784,
,3.96042307839683,5784,
,2.48309221243301,5785,
,3.44194772283695,5785,
,3.98490004698947,5785,
,3.01381589538226,5785,
,1.60447423677742,5785,
,3.71697117762375,5785,
,5.89138972961066,5785,
,2.50342248541125,5785,
,2.99666367530631,5785,
,2.7972843608394,5785,
,5.2043351510618,5786,
,2.78003304966678,5786,
,2.37609150615094,5786,
,2.15557836853873,5786,
,3.72174778817659,5786,
,1.78372445045189,5786,
,6.45758320898929,5786,
,3.03407299951651,5786,
,2.09946206392808,5786,
,1.98045050662277,5786,
,4.77609147323902,5787,
,3.63499045576486,5787,
,2.01961638437408,5787,
,2.81318743032592,5787,
,2.53650524237807,5787,
,4.57143843801876,5787,
,2.6214263074305,5787,
,2.15441374750622,5787,
,3.71294997448437,5787,
,3.18903454399845,5787,
,3.08994941751729,5788,
,4.5011261266261,5788,
,4.6709436055343,5788,
,2.74327898798272,5788,
,3.02609008548797,5788,
,1.27282549220881,5788,
,2.84003242939969,5788,
,3.31095182083611,5788,
,3.75909638701338,5788,
,3.71600208678945,5788,
,3.08001185604448,5789,
,2.09054778366154,5789,
,4.5430810184807,5789,
,4.05448248333216,5789,
,1.97822856878351,5789,
,4.54106836876491,5789,
,5.48819360343041,5789,
,4.50261875527974,5789,
,3.36480933853661,5789,
,3.31512014865015,5789,
,4.43903058287521,5790,
,5.03820615374771,5790,
,4.62271321003605,5790,
,2.56984143855226,5790,
,2.97105585520245,5790,
,4.18083421373731,5790,
,2.5316931480006,5790,
,5.70365831803124,5790,
,2.40850761954761,5790,
,3.6483499915819,5790,
,3.7342721379019,5791,
,5.99244201906254,5791,
,3.62014570987847,5791,
,2.51573549236547,5791,
,2.13817966640818,5791,
,3.56786046407217,5791,
,2.75372731304915,5791,
,4.73171523930671,5791,
,3.9054345554328,5791,
,4.31625117522897,5791,
,1.38622307437038,5792,
,3.96619354396012,5792,
,2.51386532242347,5792,
,4.4642746540902,5792,
,2.99206843714686,5792,
,4.10793255561422,5792,
,4.66903764160316,5792,
,1.21918427314046,5792,
,3.66430643832979,5792,
,4.73656149535794,5792,
,2.78707445628986,5793,
,2.19220733899963,5793,
,2.42569289428449,5793,
,3.76479885982154,5793,
,1.27717312932075,5793,
,2.33085543991554,5793,
,4.40382718657548,5793,
,4.10948627136541,5793,
,4.39819553847146,5793,
,3.97502022555794,5793,
,3.06359159240668,5794,
,1.61327927013639,5794,
,3.7081187281745,5794,
,3.82018441555963,5794,
,4.23883467452484,5794,
,2.31061705561185,5794,
,3.18624749130582,5794,
,4.30669360740336,5794,
,3.73418166491096,5794,
,3.27227159257855,5794,
,4.10883033164559,5795,
,5.06733024282215,5795,
,2.13581824814584,5795,
,3.84156202650785,5795,
,3.69845314337174,5795,
,4.09018733084745,5795,
,2.1308746067398,5795,
,3.82809523139993,5795,
,4.67356391813334,5795,
,5.54311745410474,5795,
,4.41594442567689,5796,
,3.79002326775098,5796,
,2.1632736013761,5796,
,2.27355489707472,5796,
,3.76023662903729,5796,
,3.75576394667595,5796,
,3.31797400661994,5796,
,3.06047334644244,5796,
,1.81982689906075,5796,
,3.6737274208432,5796,
,3.2748935361647,5797,
,4.14883538727226,5797,
,3.85127958371576,5797,
,1.92284369726983,5797,
,3.64239472101658,5797,
,5.41561144973331,5797,
,4.05025392586441,5797,
,3.38863788142695,5797,
,2.97693559426064,5797,
,3.78294490955064,5797,
,4.1048611500913,5798,
,3.79487458804137,5798,
,4.79185738605875,5798,
,3.4501985906277,5798,
,3.19529095162592,5798,
,4.147300546813,5798,
,3.94481914153574,5798,
,2.3759057693544,5798,
,2.36353662411394,5798,
,4.24002187186068,5798,
,2.98154354348381,5799,
,3.53615574151166,5799,
,4.53611771602838,5799,
,2.94630349808947,5799,
,3.73068695801635,5799,
,2.03089321190063,5799,
,3.45114486391347,5799,
,2.44231999151047,5799,
,3.05918984651697,5799,
,4.17097240669327,5799,
,4.36632234438015,5800,
,1.32534005855627,5800,
,3.64923774422299,5800,
,3.74822081687796,5800,
,2.13912279580124,5800,
,2.79337442765935,5800,
,2.54038244270027,5800,
,3.01441226940235,5800,
,4.32824677314427,5800,
,3.47501635081368,5800,
,3.87080563347725,5801,
,3.27480598045746,5801,
,4.77307089105305,5801,
,4.35891442076094,5801,
,4.55014082584833,5801,
,3.172763043247,5801,
,4.1961816897669,5801,
,3.7750099253747,5801,
,2.4807193906943,5801,
,3.66181630389088,5801,
,5.2004230287978,5802,
,4.34183649245838,5802,
,2.33796436164472,5802,
,3.62851612961016,5802,
,3.83797182437347,5802,
,1.78871461270675,5802,
,2.03136525645607,5802,
,3.66744798672266,5802,
,3.01369457979999,5802,
,2.95882967130351,5802,
,4.55873905950322,5803,
,5.41738654351571,5803,
,1.914194648722,5803,
,5.21033432986693,5803,
,2.01727404117522,5803,
,1.52790000267784,5803,
,3.74775991981034,5803,
,6.00530984318896,5803,
,4.10189538010629,5803,
,2.65923633024882,5803,
,3.19555164214169,5804,
,3.90967218364923,5804,
,3.30901090226977,5804,
,3.83548747328218,5804,
,3.68566919993204,5804,
,1.87079914939478,5804,
,1.55418577801742,5804,
,5.3855878881749,5804,
,2.49608661708223,5804,
,2.24499480202552,5804,
,2.862699371852,5805,
,2.486029091011,5805,
,2.47561632286252,5805,
,4.45662124054325,5805,
,4.31296107550577,5805,
,3.14046802352318,5805,
,3.25759360240566,5805,
,3.371969978876,5805,
,2.71639051104823,5805,
,5.17058946051006,5805,
,3.49038122350758,5806,
,3.34179298210145,5806,
,3.41058324816636,5806,
,4.98407786967128,5806,
,3.34777438517926,5806,
,3.62037084822276,5806,
,2.92321873922065,5806,
,3.6363599629349,5806,
,5.12918954039397,5806,
,3.53027968610329,5806,
,3.60459342884374,5807,
,4.284902292313,5807,
,3.14869223490272,5807,
,1.69990612960207,5807,
,4.63881962099839,5807,
,2.75508967777477,5807,
,4.00895536331545,5807,
,4.21415860196877,5807,
,4.80449255093422,5807,
,1.79728433681237,5807,
,3.33938338773887,5808,
,3.98628104932266,5808,
,3.16941407556633,5808,
,2.46736801928264,5808,
,3.15753993248599,5808,
,5.78573297502203,5808,
,3.62656169189331,5808,
,4.91901769277989,5808,
,2.17624315795384,5808,
,3.54633686046583,5808,
,4.53886217167254,5809,
,3.22744061819415,5809,
,4.52467318119861,5809,
,1.90404512205612,5809,
,2.06727255056347,5809,
,3.30195843167353,5809,
,3.56115833901921,5809,
,3.23919383980348,5809,
,4.64115606734512,5809,
,3.97956691695653,5809,
,4.94261775796246,5810,
,1.42248045479751,5810,
,4.18915722770758,5810,
,6.31008242212288,5810,
,3.01639240310708,5810,
,3.15557291309497,5810,
,3.35113779154469,5810,
,4.83829905096146,5810,
,3.9044620984744,5810,
,2.94761520417508,5810,
,3.65380294237896,5811,
,3.36790757964598,5811,
,1.73111206027332,5811,
,2.60008597197142,5811,
,3.45434872277341,5811,
,3.48730433589103,5811,
,3.41719762254436,5811,
,1.67399583463952,5811,
,3.68731657228821,5811,
,3.03919139981732,5811,
,2.369951828241,5812,
,1.71833983098514,5812,
,3.13585402988058,5812,
,3.94142828968153,5812,
,1.81689714211181,5812,
,2.67357343887116,5812,
,4.28708302999265,5812,
,2.03162977487935,5812,
,2.59414810371787,5812,
,3.34748936158115,5812,
,4.90181868213251,5813,
,2.98284898623437,5813,
,2.95543996013078,5813,
,2.30811231380568,5813,
,3.6665923932854,5813,
,2.77671493945623,5813,
,4.84651525611107,5813,
,2.66558167786374,5813,
,5.47418651640924,5813,
,5.76954563115542,5813,
,2.27238617683246,5814,
